Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,file_path,bins,fold,preds
7ad11c3e4d4a926b957a5940d0bc57b4,0,0,1,0,0,0,0,0,0,1,0,0,79,../input/petfinder-pawpularity-score/train/7ad11c3e4d4a926b957a5940d0bc57b4.jpg,11,0,30.37533
7ad53e9873c7a08b0c19abcc1e20c1d7,0,1,1,1,0,0,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/7ad53e9873c7a08b0c19abcc1e20c1d7.jpg,3,0,22.358133
7ad98a4834b5fbe22a1de335462fa299,0,1,1,1,0,0,0,0,0,0,0,0,41,../input/petfinder-pawpularity-score/train/7ad98a4834b5fbe22a1de335462fa299.jpg,5,0,23.246107
7ae6ec5f7d1f7707d5f20b7219731827,1,1,1,1,0,0,0,0,0,0,0,0,36,../input/petfinder-pawpularity-score/train/7ae6ec5f7d1f7707d5f20b7219731827.jpg,4,0,47.388992
7aeb6d587317171a50f8c598c09141dd,0,0,0,1,0,0,0,0,0,0,0,0,34,../input/petfinder-pawpularity-score/train/7aeb6d587317171a50f8c598c09141dd.jpg,4,0,24.733902
7afb8fd8b86db3ff7a61bffbe380fe3d,0,1,1,1,0,0,0,0,0,0,0,0,35,../input/petfinder-pawpularity-score/train/7afb8fd8b86db3ff7a61bffbe380fe3d.jpg,4,0,22.546242
7b0b22f45bc34374d008f3949aa3bd6d,0,1,1,1,0,0,0,0,0,0,0,0,17,../input/petfinder-pawpularity-score/train/7b0b22f45bc34374d008f3949aa3bd6d.jpg,2,0,34.09007
7b0c2fccb60a43375c4dc1108d05be34,0,0,0,1,0,0,0,0,0,0,0,0,32,../input/petfinder-pawpularity-score/train/7b0c2fccb60a43375c4dc1108d05be34.jpg,4,0,27.023497
7b17abe6ce87ad23d81cf88d1bb81ec2,0,1,1,1,0,1,0,0,0,0,0,0,22,../input/petfinder-pawpularity-score/train/7b17abe6ce87ad23d81cf88d1bb81ec2.jpg,2,0,25.018122
7b2e8d29e86b29302ad4910a6dc1c9fa,0,1,1,1,0,0,0,0,1,0,0,0,60,../input/petfinder-pawpularity-score/train/7b2e8d29e86b29302ad4910a6dc1c9fa.jpg,8,0,21.961142
7b4c408fa4ad8bc1d1a720dc0417c8b6,0,1,1,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/7b4c408fa4ad8bc1d1a720dc0417c8b6.jpg,3,0,30.452595
7b4f8a8d9ad9920e5143d0e4c71aaa87,0,1,1,1,0,0,0,0,0,0,0,0,39,../input/petfinder-pawpularity-score/train/7b4f8a8d9ad9920e5143d0e4c71aaa87.jpg,5,0,25.113693
7b54416912627d76e2baa8778fd4b582,0,1,1,1,0,0,1,0,0,0,0,0,44,../input/petfinder-pawpularity-score/train/7b54416912627d76e2baa8778fd4b582.jpg,6,0,32.525417
7b569e003118bb6ebb4cfcb17230bcab,0,1,1,1,0,0,0,0,0,0,0,0,22,../input/petfinder-pawpularity-score/train/7b569e003118bb6ebb4cfcb17230bcab.jpg,2,0,17.272682
7b77e1a6d93667b575d57db83facd860,0,1,1,1,0,0,0,1,0,0,0,0,27,../input/petfinder-pawpularity-score/train/7b77e1a6d93667b575d57db83facd860.jpg,3,0,30.320717
7b831a895a8bd9871ea1283e35b443ee,0,1,1,1,0,0,0,0,0,0,0,0,16,../input/petfinder-pawpularity-score/train/7b831a895a8bd9871ea1283e35b443ee.jpg,2,0,17.81562
7b83f3aae30a67c0aa7cb51d0aa846a9,0,1,1,1,0,0,0,0,0,0,0,0,63,../input/petfinder-pawpularity-score/train/7b83f3aae30a67c0aa7cb51d0aa846a9.jpg,8,0,45.33337
7b8c0626f805588242dcdab569af63c0,0,1,1,1,0,0,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/7b8c0626f805588242dcdab569af63c0.jpg,3,0,27.261736
7b95421836eb0029ff757e05bb77256f,0,1,1,1,0,0,0,0,0,0,0,0,23,../input/petfinder-pawpularity-score/train/7b95421836eb0029ff757e05bb77256f.jpg,3,0,19.174372
7ba10254b64e21dad13f08311bd288b7,0,1,1,1,0,0,0,0,0,0,0,0,9,../input/petfinder-pawpularity-score/train/7ba10254b64e21dad13f08311bd288b7.jpg,1,0,25.639433
7bbb9f710fe5bb76ad8a62cc805167d9,0,1,1,1,0,0,0,0,1,1,0,0,54,../input/petfinder-pawpularity-score/train/7bbb9f710fe5bb76ad8a62cc805167d9.jpg,7,0,66.87236
7bc10db33f175731c499fc1342feef62,0,1,1,1,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/7bc10db33f175731c499fc1342feef62.jpg,3,0,25.672539
7bcacb71569fcee7bc9c290521494d8f,0,1,1,1,0,0,0,0,0,0,0,0,23,../input/petfinder-pawpularity-score/train/7bcacb71569fcee7bc9c290521494d8f.jpg,3,0,24.532528
7bd60a11bea75fc5c291dce39ea8a2ba,0,1,1,0,0,0,0,0,1,0,0,0,39,../input/petfinder-pawpularity-score/train/7bd60a11bea75fc5c291dce39ea8a2ba.jpg,5,0,25.049223
7bd8e3df5ce91d4cf12c138b67ec8200,0,1,1,1,0,1,0,0,0,0,0,0,60,../input/petfinder-pawpularity-score/train/7bd8e3df5ce91d4cf12c138b67ec8200.jpg,8,0,74.11543
7bdee06ba59433029e28d0a8bdb089d2,0,1,1,1,0,0,0,0,0,0,0,0,35,../input/petfinder-pawpularity-score/train/7bdee06ba59433029e28d0a8bdb089d2.jpg,4,0,32.19159
7be98be04c9b82b4e699c375f9835e52,0,1,1,1,0,0,0,0,1,1,0,0,14,../input/petfinder-pawpularity-score/train/7be98be04c9b82b4e699c375f9835e52.jpg,1,0,18.664442
7beadc78baaf1ecdb028037255ccf3ba,1,1,1,1,0,1,0,0,0,0,0,0,39,../input/petfinder-pawpularity-score/train/7beadc78baaf1ecdb028037255ccf3ba.jpg,5,0,26.243761
7c030012d916f77f860a1f33f4c05f0c,0,1,1,1,0,0,0,0,0,0,0,0,50,../input/petfinder-pawpularity-score/train/7c030012d916f77f860a1f33f4c05f0c.jpg,6,0,70.71805
7c041fd9ed4c83ac88a3e9e0487a02ec,0,1,1,1,0,0,0,0,1,0,0,0,47,../input/petfinder-pawpularity-score/train/7c041fd9ed4c83ac88a3e9e0487a02ec.jpg,6,0,27.071379
7c0653c3898abe6a69d8b12e43c7b309,0,1,1,1,0,0,0,0,0,0,0,0,91,../input/petfinder-pawpularity-score/train/7c0653c3898abe6a69d8b12e43c7b309.jpg,12,0,39.384228
7c0823a883cd0bd4dd10dde7d232853b,0,1,1,1,0,0,0,0,0,0,0,0,31,../input/petfinder-pawpularity-score/train/7c0823a883cd0bd4dd10dde7d232853b.jpg,4,0,22.93426
7c09a00a06593b328e45784d0243a7c5,0,1,1,1,0,1,0,0,0,0,0,0,67,../input/petfinder-pawpularity-score/train/7c09a00a06593b328e45784d0243a7c5.jpg,9,0,30.927546
7c0f44d7ebca6a7b7c1a57fd0ccd6fd3,0,1,1,1,0,0,1,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/7c0f44d7ebca6a7b7c1a57fd0ccd6fd3.jpg,3,0,20.663542
7c15f7e48627357464dad8097ba65b9e,0,0,0,0,0,0,1,0,0,0,0,1,17,../input/petfinder-pawpularity-score/train/7c15f7e48627357464dad8097ba65b9e.jpg,2,0,30.114845
7c22839381dc61c3f5e4e763911efb51,0,1,1,1,0,0,0,0,1,1,0,0,38,../input/petfinder-pawpularity-score/train/7c22839381dc61c3f5e4e763911efb51.jpg,5,0,24.073273
7c27966b5e4eaba1d81b45cc0bcb1ea4,0,1,1,1,0,0,0,0,1,1,0,0,67,../input/petfinder-pawpularity-score/train/7c27966b5e4eaba1d81b45cc0bcb1ea4.jpg,9,0,41.560223
7c3f45746449b467639de7ee01435900,0,0,1,1,0,0,0,0,0,0,0,1,16,../input/petfinder-pawpularity-score/train/7c3f45746449b467639de7ee01435900.jpg,2,0,18.773756
7c44a21e96f915dad9d34a89c88f6e87,0,1,1,0,0,0,0,0,0,0,0,0,15,../input/petfinder-pawpularity-score/train/7c44a21e96f915dad9d34a89c88f6e87.jpg,1,0,21.768305
7c58a3861afde87271e79cbc3759251c,0,1,1,1,0,0,0,0,0,0,0,0,37,../input/petfinder-pawpularity-score/train/7c58a3861afde87271e79cbc3759251c.jpg,5,0,27.42039
7c5bb869ebdd55911ba1cee387e6861a,0,1,1,1,0,0,0,0,0,0,0,0,21,../input/petfinder-pawpularity-score/train/7c5bb869ebdd55911ba1cee387e6861a.jpg,2,0,19.08382
7c628ec3f5f8c70f0de38c560c38e969,0,1,1,1,0,0,0,0,0,0,0,0,13,../input/petfinder-pawpularity-score/train/7c628ec3f5f8c70f0de38c560c38e969.jpg,1,0,26.083895
7c6f4e7195cfe6303f849bb48b1d835b,0,1,1,1,0,0,0,0,0,0,0,0,36,../input/petfinder-pawpularity-score/train/7c6f4e7195cfe6303f849bb48b1d835b.jpg,4,0,29.652033
7c76cbe42c3e5e7b3b154a6d7a5bcaa8,0,1,1,0,0,0,0,0,0,0,0,0,51,../input/petfinder-pawpularity-score/train/7c76cbe42c3e5e7b3b154a6d7a5bcaa8.jpg,7,0,44.92387
7c8fece20a3366e596f26bed98a144da,0,1,1,1,0,1,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/7c8fece20a3366e596f26bed98a144da.jpg,3,0,24.172806
7caa3b8a267e4539a3d5e382dfaeb736,0,1,1,1,0,1,0,0,0,0,0,0,26,../input/petfinder-pawpularity-score/train/7caa3b8a267e4539a3d5e382dfaeb736.jpg,3,0,37.618786
7cbecd9d2421bd1a7aa2a2553c93c7f9,0,0,0,1,0,0,0,0,0,0,0,0,24,../input/petfinder-pawpularity-score/train/7cbecd9d2421bd1a7aa2a2553c93c7f9.jpg,3,0,26.881687
7cca4f745ae9e2f23b89028d3a6fb1ef,0,0,1,1,0,1,0,0,0,0,0,1,43,../input/petfinder-pawpularity-score/train/7cca4f745ae9e2f23b89028d3a6fb1ef.jpg,5,0,24.691854
7cd90348ea343336cf913fafeadc3b71,0,1,1,1,0,0,0,0,0,0,0,0,26,../input/petfinder-pawpularity-score/train/7cd90348ea343336cf913fafeadc3b71.jpg,3,0,28.050188
7cf13d655a8d0d6a1d636c3920d49e86,0,0,1,1,0,0,0,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/7cf13d655a8d0d6a1d636c3920d49e86.jpg,4,0,24.14807
7cfc6702873d260e8c3819eb0dace2b0,0,1,1,1,0,0,0,0,0,0,0,0,57,../input/petfinder-pawpularity-score/train/7cfc6702873d260e8c3819eb0dace2b0.jpg,7,0,43.933777
7d08147b4ea2cb472eb5243ca99244d2,0,1,1,1,0,0,0,0,0,0,0,0,26,../input/petfinder-pawpularity-score/train/7d08147b4ea2cb472eb5243ca99244d2.jpg,3,0,21.799953
7d094bf6103910ab01794e48e33dc1de,0,1,1,1,0,0,0,0,0,0,0,0,47,../input/petfinder-pawpularity-score/train/7d094bf6103910ab01794e48e33dc1de.jpg,6,0,52.398293
7d0db98439c2130b75986fdec4c6e9cb,0,1,1,1,0,0,0,0,0,0,0,0,32,../input/petfinder-pawpularity-score/train/7d0db98439c2130b75986fdec4c6e9cb.jpg,4,0,20.024988
7d12b1110072d91db3ace8f4eae7fbcb,0,1,1,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/7d12b1110072d91db3ace8f4eae7fbcb.jpg,3,0,14.597805
7d1f655640045fd826688182e1d01478,0,1,1,1,0,0,0,1,1,1,1,0,73,../input/petfinder-pawpularity-score/train/7d1f655640045fd826688182e1d01478.jpg,10,0,59.40959
7d2682432573974b88c076a0aad2a331,1,1,1,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/7d2682432573974b88c076a0aad2a331.jpg,3,0,19.923027
7d5f4030d1c23c2009d42fec3018072e,0,1,1,1,0,0,0,0,1,1,0,0,31,../input/petfinder-pawpularity-score/train/7d5f4030d1c23c2009d42fec3018072e.jpg,4,0,26.510254
7d6c4c2c3889b7c24843042a4d907c7c,0,1,1,1,0,0,0,0,0,0,0,0,43,../input/petfinder-pawpularity-score/train/7d6c4c2c3889b7c24843042a4d907c7c.jpg,5,0,21.856022
7d6d67f9252dfe1096eeb9e9981a9de9,0,1,1,1,0,0,0,0,1,1,0,0,28,../input/petfinder-pawpularity-score/train/7d6d67f9252dfe1096eeb9e9981a9de9.jpg,3,0,24.368551
7d8c8997566df6c19754aaed54861d17,0,1,1,1,0,0,0,0,0,0,0,0,3,../input/petfinder-pawpularity-score/train/7d8c8997566df6c19754aaed54861d17.jpg,0,0,20.64465
7d928b8407072c4c09af468904f628a1,0,1,1,1,0,0,0,0,1,1,0,0,46,../input/petfinder-pawpularity-score/train/7d928b8407072c4c09af468904f628a1.jpg,6,0,27.17958
7d9daa4b58801a62ed7dd9272a7249a5,0,1,1,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/7d9daa4b58801a62ed7dd9272a7249a5.jpg,3,0,25.678303
7da94573bf17e9af3d9875e47fbc0c29,0,1,1,1,0,0,0,0,1,1,0,0,37,../input/petfinder-pawpularity-score/train/7da94573bf17e9af3d9875e47fbc0c29.jpg,5,0,34.504116
7daf79a78d7de57ea8355f0a81728e37,0,0,0,0,0,0,1,0,0,0,1,0,19,../input/petfinder-pawpularity-score/train/7daf79a78d7de57ea8355f0a81728e37.jpg,2,0,39.33886
7dbc8b4b0e898b8d909ece3cd930c8aa,0,0,1,0,0,0,1,0,0,0,0,0,45,../input/petfinder-pawpularity-score/train/7dbc8b4b0e898b8d909ece3cd930c8aa.jpg,6,0,50.265198
7dc4de0daaae6095c8f68b24ae543a53,0,1,1,0,0,0,1,0,0,1,0,0,48,../input/petfinder-pawpularity-score/train/7dc4de0daaae6095c8f68b24ae543a53.jpg,6,0,30.122997
7dc6a737fc15a78a820e14c00692cfc9,0,1,1,0,0,0,0,0,0,0,0,0,91,../input/petfinder-pawpularity-score/train/7dc6a737fc15a78a820e14c00692cfc9.jpg,12,0,25.849522
7dcf4e243e18ff049e5989b10d6fa58c,0,0,0,1,0,0,0,0,0,1,1,0,24,../input/petfinder-pawpularity-score/train/7dcf4e243e18ff049e5989b10d6fa58c.jpg,3,0,18.264606
7dd5b209f46a790d79ac3e8a11fd643a,0,1,1,1,0,0,0,0,0,1,0,0,19,../input/petfinder-pawpularity-score/train/7dd5b209f46a790d79ac3e8a11fd643a.jpg,2,0,28.02075
7dd949718a6e4b136ac2322bf35f3c4d,1,1,1,1,0,0,0,0,0,0,0,0,11,../input/petfinder-pawpularity-score/train/7dd949718a6e4b136ac2322bf35f3c4d.jpg,1,0,27.276262
7de8778b21c5bd74f2c1826ed6c48d43,0,1,1,0,0,0,0,0,0,0,0,0,22,../input/petfinder-pawpularity-score/train/7de8778b21c5bd74f2c1826ed6c48d43.jpg,2,0,30.529413
7df96ba5da6d7dbbb68a2ee0543f5bf0,0,1,1,1,0,0,0,0,0,0,0,0,26,../input/petfinder-pawpularity-score/train/7df96ba5da6d7dbbb68a2ee0543f5bf0.jpg,3,0,19.944427
7e12fec922a9c72079639ec1e70e10d9,0,1,1,1,0,0,0,0,0,0,0,0,41,../input/petfinder-pawpularity-score/train/7e12fec922a9c72079639ec1e70e10d9.jpg,5,0,19.214195
7e3d6d03218db540c6125630572aa7cd,0,1,1,1,0,0,0,1,0,0,0,0,19,../input/petfinder-pawpularity-score/train/7e3d6d03218db540c6125630572aa7cd.jpg,2,0,29.556082
7e51d9305ec464c1f77cfee35ceb1b4f,0,1,1,1,0,0,0,0,0,0,0,0,18,../input/petfinder-pawpularity-score/train/7e51d9305ec464c1f77cfee35ceb1b4f.jpg,2,0,20.860804
7e5d1650d5cda4d68f2ee8ce17c29b25,0,0,1,1,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/7e5d1650d5cda4d68f2ee8ce17c29b25.jpg,3,0,22.361315
7e601feb12f2fb03c2d342e54cd47b1e,0,1,1,1,0,0,0,0,0,0,0,0,100,../input/petfinder-pawpularity-score/train/7e601feb12f2fb03c2d342e54cd47b1e.jpg,13,0,62.870056
7e717923c22053e51861a24aae701fb0,0,1,1,1,0,0,0,0,0,1,0,0,38,../input/petfinder-pawpularity-score/train/7e717923c22053e51861a24aae701fb0.jpg,5,0,24.441696
7e761f47cc1e3038a431f9f196234ab9,0,1,1,1,0,0,0,0,0,1,0,0,100,../input/petfinder-pawpularity-score/train/7e761f47cc1e3038a431f9f196234ab9.jpg,13,0,55.533096
7ee35b83aeae89bfe0fa2b3135d4093d,0,1,1,1,0,1,0,0,0,0,0,0,23,../input/petfinder-pawpularity-score/train/7ee35b83aeae89bfe0fa2b3135d4093d.jpg,3,0,23.21789
7ee884b74aa7494a3e3bc81eec288179,0,1,1,0,0,0,0,0,0,0,0,0,13,../input/petfinder-pawpularity-score/train/7ee884b74aa7494a3e3bc81eec288179.jpg,1,0,25.565855
7f03ac2d6c6b57ef728e1d884a127608,0,0,1,1,0,0,1,1,0,0,0,1,40,../input/petfinder-pawpularity-score/train/7f03ac2d6c6b57ef728e1d884a127608.jpg,5,0,34.42296
7f04d8216c0586c8dba67206b719d142,0,1,1,1,0,0,0,0,1,1,0,0,37,../input/petfinder-pawpularity-score/train/7f04d8216c0586c8dba67206b719d142.jpg,5,0,25.072687
7f0c2fb59564c5d7e819abc746444935,0,1,1,1,0,0,0,0,0,0,0,0,23,../input/petfinder-pawpularity-score/train/7f0c2fb59564c5d7e819abc746444935.jpg,3,0,37.662136
7f3583a21d03cbc6b705f71f57a1a8d1,0,1,1,1,0,1,0,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/7f3583a21d03cbc6b705f71f57a1a8d1.jpg,4,0,16.473501
7f37109195b2a5a07902aacdc93c1664,0,1,1,1,0,0,0,0,0,0,0,0,81,../input/petfinder-pawpularity-score/train/7f37109195b2a5a07902aacdc93c1664.jpg,11,0,57.789555
7f8a62852be9ab41efa3678eb54f9ee2,0,0,1,1,0,0,1,0,0,0,0,1,54,../input/petfinder-pawpularity-score/train/7f8a62852be9ab41efa3678eb54f9ee2.jpg,7,0,22.616785
7f9c19acd1d490cd52d62fe9acd47e69,0,0,0,1,0,0,0,0,1,0,0,0,27,../input/petfinder-pawpularity-score/train/7f9c19acd1d490cd52d62fe9acd47e69.jpg,3,0,24.078224
7fae17e282ab5ceaa43ddbdbe0695665,0,1,1,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/7fae17e282ab5ceaa43ddbdbe0695665.jpg,3,0,18.356
7fb2c315000a6e3dc62816c899bf04b2,0,1,1,1,0,0,0,0,0,0,0,0,14,../input/petfinder-pawpularity-score/train/7fb2c315000a6e3dc62816c899bf04b2.jpg,1,0,25.8872
7fb924732056466e563163bd49702f25,0,1,1,1,0,0,0,0,0,0,0,0,14,../input/petfinder-pawpularity-score/train/7fb924732056466e563163bd49702f25.jpg,1,0,25.32735
7fc71b8da143721939715b1cfe22122f,1,1,1,1,0,0,0,0,0,0,0,0,19,../input/petfinder-pawpularity-score/train/7fc71b8da143721939715b1cfe22122f.jpg,2,0,34.658527
7ff344ae45b79b175cb7431891613137,0,1,1,1,0,1,0,0,0,0,0,0,41,../input/petfinder-pawpularity-score/train/7ff344ae45b79b175cb7431891613137.jpg,5,0,23.411997
801119ab22c7fa337c1e0186ea05419f,0,1,1,1,0,0,0,0,0,0,0,0,62,../input/petfinder-pawpularity-score/train/801119ab22c7fa337c1e0186ea05419f.jpg,8,0,35.487972
8021dd93ca97635ecb360584e1ff21be,0,0,0,1,0,0,0,0,0,0,0,0,76,../input/petfinder-pawpularity-score/train/8021dd93ca97635ecb360584e1ff21be.jpg,10,0,43.841446
802cc0a2bc726c0b3b7b0469b4678d74,0,1,1,1,0,0,0,0,1,0,1,0,20,../input/petfinder-pawpularity-score/train/802cc0a2bc726c0b3b7b0469b4678d74.jpg,2,0,27.019732
8036d7c5d74c67ce7432b47c53e59d37,0,0,1,1,0,0,0,0,0,0,0,0,35,../input/petfinder-pawpularity-score/train/8036d7c5d74c67ce7432b47c53e59d37.jpg,4,0,25.728716
803bb1db4f00079a0be91f3319de78f9,0,1,1,1,0,0,0,0,0,0,0,0,20,../input/petfinder-pawpularity-score/train/803bb1db4f00079a0be91f3319de78f9.jpg,2,0,50.64512
804a36e8abe417625194b7a37e2b33c7,0,1,1,1,0,1,0,0,0,0,0,0,32,../input/petfinder-pawpularity-score/train/804a36e8abe417625194b7a37e2b33c7.jpg,4,0,27.185146
806a520746336a1844549368df4c7eca,0,1,1,1,0,0,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/806a520746336a1844549368df4c7eca.jpg,3,0,35.53398
8083be674e7062d652b4c13f3e71bb91,0,1,1,1,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/8083be674e7062d652b4c13f3e71bb91.jpg,3,0,19.130825
809a2db95f6f3717cc87146ee0b7ade4,0,0,1,1,0,0,1,0,0,0,0,0,55,../input/petfinder-pawpularity-score/train/809a2db95f6f3717cc87146ee0b7ade4.jpg,7,0,31.44393
809faf56ea106090875893cbd1e5e2b6,0,0,0,1,0,0,0,0,0,0,0,0,96,../input/petfinder-pawpularity-score/train/809faf56ea106090875893cbd1e5e2b6.jpg,13,0,69.200035
80b0f307169532e5a0c851841de79130,0,1,1,1,0,0,0,0,0,0,0,0,27,../input/petfinder-pawpularity-score/train/80b0f307169532e5a0c851841de79130.jpg,3,0,19.28047
80c3d16adf89acf149579aac3530beec,0,1,1,0,0,0,1,1,0,0,0,0,27,../input/petfinder-pawpularity-score/train/80c3d16adf89acf149579aac3530beec.jpg,3,0,51.21333
80cd4540f8b51cd485e17b31ae92bca2,0,1,1,0,0,0,0,0,1,0,0,0,74,../input/petfinder-pawpularity-score/train/80cd4540f8b51cd485e17b31ae92bca2.jpg,10,0,37.402496
80ce1670473e637074610383aa855b5f,0,1,1,1,0,0,0,0,0,0,0,0,2,../input/petfinder-pawpularity-score/train/80ce1670473e637074610383aa855b5f.jpg,0,0,29.226368
80ced65ece6a4dd4ad36a63f73da98df,0,1,1,1,0,0,0,0,0,0,0,0,26,../input/petfinder-pawpularity-score/train/80ced65ece6a4dd4ad36a63f73da98df.jpg,3,0,29.58474
80fefdaf088a47eeea3d67d30ecf5f2c,0,1,1,1,0,0,1,0,0,0,0,0,33,../input/petfinder-pawpularity-score/train/80fefdaf088a47eeea3d67d30ecf5f2c.jpg,4,0,29.336407
810a93f3ca6b479d821a6608c40c3bd5,0,0,0,1,0,0,1,0,1,1,0,0,40,../input/petfinder-pawpularity-score/train/810a93f3ca6b479d821a6608c40c3bd5.jpg,5,0,32.21071
810f137f823e1f893b439b5f3bd0adde,0,1,1,1,0,0,0,0,1,0,0,0,24,../input/petfinder-pawpularity-score/train/810f137f823e1f893b439b5f3bd0adde.jpg,3,0,21.238714
811115675391b865932a68ba4eda4095,0,1,1,1,0,0,0,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/811115675391b865932a68ba4eda4095.jpg,4,0,23.455622
812cece02be2b28a199e047e58ad9871,0,1,1,1,0,0,1,0,0,0,0,0,34,../input/petfinder-pawpularity-score/train/812cece02be2b28a199e047e58ad9871.jpg,4,0,21.832697
81583933c4f5e42e014897d7ea433b79,0,1,1,1,0,0,0,0,1,1,0,0,100,../input/petfinder-pawpularity-score/train/81583933c4f5e42e014897d7ea433b79.jpg,13,0,35.037876
81685e1cf27918e522dac8643a2853e2,0,1,1,1,0,0,0,0,1,1,0,0,78,../input/petfinder-pawpularity-score/train/81685e1cf27918e522dac8643a2853e2.jpg,10,0,31.116465
819fa3d591dce53925610a0ccf89cd6e,0,1,1,1,0,0,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/819fa3d591dce53925610a0ccf89cd6e.jpg,3,0,27.372211
81a2c07dbc8c35fe33cb173dee59973b,0,1,1,1,0,0,0,0,0,0,0,0,77,../input/petfinder-pawpularity-score/train/81a2c07dbc8c35fe33cb173dee59973b.jpg,10,0,38.303436
81c1989e84a2a9ac55a811356de4bf47,0,1,1,1,0,0,0,0,0,0,0,0,21,../input/petfinder-pawpularity-score/train/81c1989e84a2a9ac55a811356de4bf47.jpg,2,0,24.735605
81c60841a0283c64af2aebf1de982514,0,1,1,1,0,0,1,0,0,0,0,0,32,../input/petfinder-pawpularity-score/train/81c60841a0283c64af2aebf1de982514.jpg,4,0,30.25668
81df8d16c678cf6ff1c652f406917d82,0,1,1,1,0,1,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/81df8d16c678cf6ff1c652f406917d82.jpg,3,0,24.442074
81e62c6538a57fa646bb2c3e6b2a322c,0,1,1,0,0,0,1,0,0,0,0,0,31,../input/petfinder-pawpularity-score/train/81e62c6538a57fa646bb2c3e6b2a322c.jpg,4,0,37.985466
81e6fbfb00082eca5748e689e17f41be,0,1,1,1,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/81e6fbfb00082eca5748e689e17f41be.jpg,3,0,31.872713
81ea0b23304059bdefcd6ef2c6648f47,0,0,1,1,0,0,1,0,0,0,0,1,85,../input/petfinder-pawpularity-score/train/81ea0b23304059bdefcd6ef2c6648f47.jpg,11,0,38.330948
81ec50c1714c2f5d6a433bed98b2fcaa,0,1,1,1,0,0,0,0,0,0,0,0,23,../input/petfinder-pawpularity-score/train/81ec50c1714c2f5d6a433bed98b2fcaa.jpg,3,0,23.621525
81f2a27332e3aee014c6f40166e3b43f,0,1,1,1,0,0,0,0,0,0,0,0,29,../input/petfinder-pawpularity-score/train/81f2a27332e3aee014c6f40166e3b43f.jpg,3,0,18.84536
8208e593e8d9659173bd4e7d1a72fc28,0,1,1,1,0,0,0,0,0,0,0,0,35,../input/petfinder-pawpularity-score/train/8208e593e8d9659173bd4e7d1a72fc28.jpg,4,0,22.576365
820d945d8f44fb03f8bb277dc67ee31d,0,0,1,0,0,0,0,0,0,1,0,1,37,../input/petfinder-pawpularity-score/train/820d945d8f44fb03f8bb277dc67ee31d.jpg,5,0,42.215668
821b8af594f4c62bde51b26e06bdb91f,0,1,1,1,0,0,0,0,0,0,0,0,41,../input/petfinder-pawpularity-score/train/821b8af594f4c62bde51b26e06bdb91f.jpg,5,0,25.69265
821fef56fb26a3568b8af06ce5aae15d,0,0,1,1,0,0,0,0,0,0,0,1,28,../input/petfinder-pawpularity-score/train/821fef56fb26a3568b8af06ce5aae15d.jpg,3,0,26.707457
8228197d3308f02d923c9990778781a9,0,1,1,1,0,0,0,0,1,1,0,0,26,../input/petfinder-pawpularity-score/train/8228197d3308f02d923c9990778781a9.jpg,3,0,20.698265
8232144d1a98b3c1a64a345401a59450,0,1,1,1,0,0,0,0,1,1,1,0,20,../input/petfinder-pawpularity-score/train/8232144d1a98b3c1a64a345401a59450.jpg,2,0,30.410397
824a01be9ba73f256d815648d87039a7,0,1,1,1,0,1,0,0,0,0,0,0,40,../input/petfinder-pawpularity-score/train/824a01be9ba73f256d815648d87039a7.jpg,5,0,20.855799
826cff0d715327a4d08e9c5cab54210e,0,1,1,0,0,0,0,0,0,0,0,0,25,../input/petfinder-pawpularity-score/train/826cff0d715327a4d08e9c5cab54210e.jpg,3,0,26.880043
82723f78092c5eb662e449a925d44235,0,1,1,1,0,0,0,0,0,0,0,0,30,../input/petfinder-pawpularity-score/train/82723f78092c5eb662e449a925d44235.jpg,4,0,20.03457
8275922a4f5104a4d78d163e8b84634e,0,1,1,0,0,0,0,0,0,0,0,0,32,../input/petfinder-pawpularity-score/train/8275922a4f5104a4d78d163e8b84634e.jpg,4,0,28.39811
